# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
ibadi;Ibadi;ibadite;Ibadisch;;Ibad?;;;;;;;;;x
ibadi_DESC;Ibadism is distinct from both Shi'a and Sunni Islam. Ibadis believe that souls condemned to Hell will stay there forever. Ibadis also reject the notion that Muslims will get to see Allah on the Day of Judgment.;L'ibadisme est distinct de l'islam chiite et sunnite. Les ibadites croient que les ?mes condamn?es ? l'Enfer y resteront ? jamais. Ils rejettent aussi la notion que les musulmans verront Allah au jour du Jugement dernier.;Der Ibadi-Islam unterscheidet sich sowohl vom Shia-Islam als auch vom Sunni-Islam. Die Ibadi glauben dass die Seelen in der H?lle dort f?r die Ewigkeit bleiben. Sie glauben auch nicht, dass Muslime am Tag des Letzten Gerichtes Allah sehen werden.;;El Ibadismo es distinto tanto del islamismo sun? como del chi?. Los ibad?es creen que las almas est?n condenadas al Infierno y estar?n all? por toda la eternidad. Los ibad?as tambi?n rechazan que los musulmanes ver?n a Al? en el D?a del Juicio.;;;;;;;;;x
kharijite;Kharijite;kharidjite;Charidschiten;;Jariyismo;;;;;;;;;x
kharijite_DESC;The Kharijites are a branch of Islam that was marginalized and repressed early in the 7th century. They believe that any unrepentant sinner is a Kafir, also rejecting the notion of infallibility of the Caliphs.;Les kharidjites forment une branche de l'islam marginalis?e et opprim?e d?s le d?but du 7e si?cle. D'apr?s les kharidjites, les p?cheurs non repentants sont des Kafirs, et rejettent ?galement la notion d'infaillibilit? des califes.;Die Charidschiten sind eine Splittergruppe des Islam, die im fr?hen 7. Jahrhundert ausgegrenzt und unterdr?ckt wurde. Ihrem Glauben nach ist jeder unreuige S?nder ein Kafir, der auch die Lehre von der Unfehlbarkeit des Kalifen ablehnt.;;Los Jariyitas son una rama del Islam que fue marginada y reprimida a principios del siglo VII. Creen que un pecador impenitente es un Kafir (Infiel), tambi?n rechazan la condici?n de infalibilidad de los califas.;;;;;;;;;x
karaite;Karaite;kara?te;Karaite;;Cara?ta;;;;;;;;;x
karaite_DESC;Karaite Judaism is a Jewish movement characterized by the recognition of the Tanakh alone as its supreme legal authority in Jewish religious law and theology. In this it is distinct from mainstream Rabbinic Judaism. Karaites maintain that all of the divine commandments handed down to Moses by God were recorded in the written Torah, without additional Oral Law or explanation. In-game, Karaite Judaism is a heresy of mainstream Judaism. This heresy has no formal head and no special game mechanics.;Le juda?sme kara?te est un mouvement juif caract?ris? par la reconnaissance du seul Tanakh et de son autorit? supr?me sur les lois religieuses et la th?ologie juive. En cela, il est distinct du courant rabbinique majoritaire. Les kara?tes soutiennent que tous les commandements divins re?us de Dieu par Mo?se furent consign?s dans la Torah ?crite sans lois orales additionnelles ou explications. \n\nDans le jeu, cette h?r?sie du juda?sme n'a ni chef officiel ni m?canique sp?cifique.;Das Karaitische Judentum ist eine religi?se Bewegung, welche nur die Tanakh als h?chste Autorit?t f?r j?dische Rechtsordnung und Theologie anerkennt. Sie meinen, dass die g?ttlichen Gebote vollst?ndig in der Torah dargelegt sind, ohne das m?ndliche ?berlieferungen oder Erl?uterungen notwendig sind. Im Spiel werden die Karaiten als eine j?dische Ketzerei behandelt. Diese Ketzerei hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;El juda?smo karaita es un movimiento jud?ico caracterizado por el reconocimiento s?lo de la Tanaj como autoridad legal absoluta en los asuntos religiosos y la teolog?a. Esto es lo que lo diferencia del juda?smo rab?nico tradicional. Los karaitas consideran que todos los mandamientos dados a Mois?s por Dios fueron escritos en la Tor?, sin leyes orales ni explicaciones a?adidas. En el juego el juda?smo karaita es una herej?a del juda?smo tradicional. Esta herej?a no tiene un l?der religioso formal ni mec?nicas especiales en el juego.;;;;;;;;;x
samaritan;Samaritan;samaritaine;Samariter;;Samaritano;;;;;;;;;x
samaritan_DESC;Samaritanism is an Abrahamic religion closely related to Judaism. Samaritans assert their worship is the true religion of the ancient Israelites prior to the Babylonian Exile, preserved by those who remained in the Land of Israel, as opposed to Judaism, which they assert is a related but altered and amended religion. In-game, Samaritanism is treated as a heresy of mainstream Judaism. This heresy has no formal head and no special game mechanics.;Le samaritanisme est une religion abrahamique tr?s proche du juda?sme. Les samaritains affirment que leur culte est celui de la v?ritable religion des anciens Isra?lites, pratiqu?e ant?rieurement ? leur exil babylonien et pr?serv? par ceux qui sont rest?s en Isra?l. Ils opposent leur culte ? celui du juda?sme qu'ils consid?rent comme ?tant une religion li?e mais alt?r?e et amend?e. \n\nDans le jeu, cette h?r?sie du juda?sme n'a ni chef officiel ni m?canique sp?cifique.;Der Samaritismus ist ein abrahamitische Religion, die eng mit der Judentum verwandt ist. Die Samariter glauben, dass ihr Glaube die urspr?ngliche Religion vor dem Exil der Israeliten in Babylon darstellt und von den wenigen am Leben gehalten wird, die damals in ihrer Heimat zur?ckgeblieben sind. Das Judentum sehen sie als verwandte, aber ver?nderte Religion an. Im Spiel wird der Samaritismus als j?dische Ketzerei behandelt. Diese Ketzerei hat kein offizielles Oberhaupt und keine speziellen Spielmechaniken.;;El samaritanismo es una religi?n abrah?mica claramente relacionada con el judaismo. Los samaritanos consideran que su adoraci?n es la verdadera religi?n que profesaban los israelitas antes del exilio babil?nico, preservada por aquellos que permanecieron en Israel, al contrario que el juda?smo que consideran una religi?n relacionada con la suya pero que fue alterada y enmenda. En el juego el samaritanismo es considerado una herej?a del juda?smo tradicional. Esta herej?a no tiene un l?der religioso formal ni mec?nicas especiales en el juego.;;;;;;;;;x
zoroastrian_group;Mazdan;mazd?en;Mazdanisch;;Mazdan;;;;;;;;;x
zoroastrian;Zoroastrian;zoroastrienne;Zoroastrisch;;Zoroastriano;;;;;;;;;x
zoroastrian_DESC;Zoroastrians worship Ahura Mazda, the uncreated God, as proclaimed by the ancient Iranian prophet Zoroaster. It was the official religion of all Persian empires (except the Hellenic Seleucid Empire) until the Muslim conquest of the Sassanid Empire in 651. The ancient form of the religion involved great sacred hill top fires, the exposure of dead bodies to scavenger birds for cleansing, and religious close-kin marriages in imitation of Ahura Mazda and Zoroaster.;Les zoroastriens v?n?rent Ahuru Mazda, le Dieu incr??, tel que proclam? par le proph?te iranien Zoroastre. C'?tait la religion officielle de tous les empires perses (except? l'empire hell?nique s?leucide) jusqu'? la conqu?te musulmane de l'Empire des Sassanides en 651. L'ancienne forme de cette religion impliquait de grands feux sacr?s aux sommets des collines, l'exposition des corps des d?funts aux oiseaux charognards pour les purifier et des mariages entre proches parents ? l'image de Ahuru Mazda et Zoroastre.;Im Zoroastrismus wird Ahura Mazda verehrt, der ungezeugte Gott, wie es durch den iranischen Propheten Zoroaster dargelegt wird. Es war bis zur moslemischen Eroberung des sassanidischen Imperiums im Jahre 651 die offizielle Religion aller persischen Imperien (mit Ausnahme des griechischen Seleukidenimperiums). Die vorzeitliche Form der Religion war gekennzeichnet durch gro?e Feuerst?tten auf heiligen H?geln, das Auslegen von Leichen zur Reinigung durch Aasv?gel und religi?se Hochzeiten Nah-Verwandter, nach dem Vorbild von Ahura Mazda und Zoroaster.;;Los Zoroastrianos adoran a Ahura Mazda, el Dios no creado, como proclama el antiguo profeta Iran? Zoroastro. Fue la religi?n oficial de todos los imperios Persas (excepto del Imperio Hel?nico Sel?ucida) hasta la conquista Musulmana del Imperio Sas?nida en 651. La primitiva forma de la religi?n implicaba grandes fuegos sagrados en lo alto de las colinas, la exposici?n de los cad?veres a las aves carro?eras para la limpieza, y los matrimonios religiosos de parientes cercanos imitando a Ahura Mazda y Zoroastro.;;;;;;;;;x
mazdaki;Mazdaki;mazdakite;Mazdakit;;Mazdaki;;;;;;;;;x
mazdaki_DESC;Mazdak was a Zoroastrian priest who claimed to be a prophet of Ahura Mazda. He attempted to reform the religion with Gnostic elements, and advocated communal possessions and welfare programs. His teachings fell out of favor with the Shahanshah Kavadh I in 524, but pockets of there heresy survived in remote areas. This heresy has no formal head and no special game mechanics.;Mazdak est un pr?tre zoroastrien qui se dit ?tre proph?te d'Ahura Mazda. Il a tent? de r?former la religion au moyen d'?l?ments gnostiques et a pr?n? la communaut? des biens ainsi que des mesures sociales. Ses enseignements sont tomb?s en disgr?ce ? l'arriv?e de Shahanshah Kavadh Ier en 524, mais cette h?r?sie a surv?cu dans des poches isol?es. \n\nDans le jeu, cette h?r?sie n'a ni chef officiel ni m?canique sp?cifique.;Mazdak war ein zoroastrischer Priester, der behauptete, ein Prophet von Ahura Mazda zu sein. Er versuchte, die Religion mit gnostischen Elementen zu reformieren, und bef?rwortete Gemeinschaftsbesitz und Wohlfahrtsprogramme. Seine Lehren verloren die Gunst des Shahanshah Kavadh I. im Jahre 524, doch in entfernten Gegenden ?berlebte diese Ketzerei. Diese Ketzerei besitzt kein offizielles Oberhaupt und keine gesonderten Spielmechaniken.;;Mazdak era un sacerdote Zoroastra que dec?a ser un profeta de Ahura Mazda. Intent? reformar la religi?n con elementos Gn?sticos, y abog? por las posesiones comunales y programas de bienestar. Sus ense?anzas cayeron en desgracia con el Shahanshah Kavadh I en 524, pero detalles de su herej?a sobrevivieron en zonas remotas. Esta herej?a no tiene jefe oficial ni mec?nica de juego especial.;;;;;;;;;x
manichaean;Manichaean;manich?enne;Manich?ist;;Manichean;;;;;;;;;x
manichaean_DESC;Manichaeism is a Gnostic religion founded by the alleged Prophet Mani who was put to death by Sassanid Shahanshah Bahram I in 277 A.D. His 'Religion of Light' incorporated elements of Christianity, Zoroastrianism, Buddhism and Gnosticism. In the game, Manichaeism is regarded as Zoroastrian heresy with its own special mechanics. The formal head of the religion is Yamag, who normally resides in Samarkand.;Le manich?isme est une religion gnostique fond?e par le pr?tendu Proph?te Mani, mis ? mort par le Sassanide Shahanshah Bahram Ier en 277 apr. J.-C. Sa ??Religion de la Lumi?re?? incorpore des ?l?ments du christianisme, du zoroastrisme, du bouddhisme et du gnosticisme. Dans le jeu, le manich?isme est consid?r? comme une h?r?sie zoroastrienne avec ses propres m?caniques. Le chef officiel de cette religion est l'yamag, qui r?side habituellement ? Samarcande.;Der Manich?ismus ist eine gnostische Religion, die von dem angeblichen Propheten Mani, der von Sassanid Shahanshah Bahram I 277 n. Chr. zum Tode verurteilt wurde, gegr?ndet wurde. Seine "Religion des Lichts" hat Elemente des Christentums, des Zoroastrismus, des Buddhismus und des Gnostizismus eingebunden. Im Spiel gilt der Manich?ismus als zoroastrische Ketzerei mit eigener Spezialmechanik. Der offizielle Kopf der Religion ist Yamag, der normalerweise in Samarkand wohnt.;;El manique?smo es una religi?n gn?stica fundada por el supuesto profeta Mani que fue ejecutado por el sas?nida Shahanshah Bahram I en el a?o 277 D.C. Su 'religi?n de la luz' un?a elementos del cristianismo, zoroastrianismo, budismo y gnosticismo. En el juego, el manique?smo se considera una herej?a zoroastriana con sus propias mec?nicas especiales. La cabeza formal de la religi?n es el Yamag, que suele residir en Samarcanda.;;;;;;;;;x
khurmazta;Khurmazta;khurmazta;Khurmazta;;Khurmazta;;;;;;;;;x
khurmazta_DESC;Khurmazta (Zarvana) is syncretic form of Zoroastrianism which was practiced among the Sogdians. It mixes Zoroastrianism with Hinduism, Buddhism and various pagan religions. Aside from Khurmazta, lesser deities such as Weshparkar, God of Wind, are worshipped and made offerings, usually in form of small statues.;Le khurmazta (Zarvana) est une forme syncr?tique du zoroastrisme qui a ?t? pratiqu? par les Sogdiens. Il m?lange le zoroastrisme avec l'hindouisme, le bouddhisme et diverses religions pa?ennes. Mis ? part Khurmazta, des divinit?s inf?rieures telles que Weshparkar, dieu du Vent, sont ador?es et re?oivent des offrandes, habituellement sous forme de petites statues.;Khurmazta (Zarvana) ist eine synkretistische Form des Zoroastrismus, der unter den Sogdianern praktiziert wurde. Er vermischt Zoroastrismus mit Hinduismus, Buddhismus und verschiedenen heidnischen Religionen. Abgesehen von Khurmazta werden kleinere Gottheiten wie Weshparkar, der Gott des Windes, verehrt und Opfergaben gemacht, meist in Form von kleinen Statuen.;;Khurmazta (zarvana) es una forma sincr?tica de zoroastrismo que se practicaba entre los sogdianos. Mezcla zoroastrismo con hinduismo, budismo y varias religiones paganas. Adem?s de Khurmazta, tambi?n se adoran deidades menores como Weshparkar, dios del viento y se les hacen ofrendas, normalmente en forma de estatuillas.;;;;;;;;;x
khurmazta_FEATURES;?Y*?! Rulers may select a lesser deity to honor;?Y*?! Les dirigeants peuvent choisir une divinit? mineure ? honorer;?Y*?! Herrscher k?nnen eine niedere Gottheit zum Anbeten ausw?hlen;;?Y*?! Gobernantes pueden elegir honrar a una deidad menor;;;;;;;;;x
jain;Jain;ja?ne;Jainistisch;;Jaina;;;;;;;;;x
jain_DESC;Jainism is a religion of incredible antiquity, stemming from the ascetic Sramana tradition of India, in opposition to the priestly Brahmins and the caste system. The guiding principle of Jainism is Ahimsa - non-violence - which is more radically interpreted than in any other religion. In the game, Jains have a hard time waging offensive wars, but their remarkable tolerance means Jain rulers are well liked by all.;Le ja?nisme est une religion qui remonte ? la nuit des temps, ? l'antique tradition des asc?tes shramana en Inde, par opposition ? la pr?trise brahmane et au syst?me de castes. Le principe au coeur du ja?nisme s'appelle l'ahimsa, la non-violence, interpr?t? de mani?re plus radicale que les autres religions. En jeu, les ja?ns ont du mal ? mener des guerres offensives, mais leur remarquable tol?rance est appr?ci?e de tous.;Jainismus ist eine Religion mit unglaublich alten Urspr?ngen und entstammt der asketischen Sramana-Tradition aus Indien, im Gegensatz zu den Brahmanen und dem Kastensystem. Das leitende Prinzip des Jainismus ist Ahimsa, die Gewaltlosigkeit, welches radikaler als in anderen Religionen ausgelegt wird. Im Spiel f?llt es jainistischen Herrschern schwer, Angriffskriege zu f?hren, aber ihre bemerkenswerte Toleranz bedeutet, dass sie von allen gemocht werden.;; El jainismo es una religi?n incre?blemente antigua, derivada de la tradici?n asc?tica Sramana de la India, en oposici?n a los sacerdotes Brahmanes  y el sistema de castas. La pauta principal del Jainismo es Ahimsa - la no violencia - que se interpreta m?s radicalmente que en cualquier otra religi?n. En el juego, los Jainistas tienen dificultades para librar guerras ofensivas, pero su notable tolerancia significa que los gobernantes Jainistas son muy apreciados por todos.;;;;;;;;;x
taoist;Taoist;tao?ste;Taoist;;Tao?sta;;;;;;;;;x
taoist_DESC;Taoism is a polytheistic religion originating in China. While traditionally regarded as founded by Laozi the Supreme Old Lord in the 4th century BC, some elements and practices can be traced to prehistoric folk religions across the Middle Kingdom. The followers revere Tao, the underlying natural order of the Universe ? the active expression of Tao for an individual is Te, the inner virtue. Taoists also value life over death, and believe it possible to achieve immortality, through various methods, including spiritual practices and alchemy. In the game, the strong focus on good governance within Taoist society means all Taoist characters get a bonus to Stewardship.;Le tao?sme est une religion polyth?iste originaire de Chine. Bien que traditionnellement consid?r? comme fond? par Lao Tseu, ??le Vieux Seigneur supr?me??, au 4e si?cle avant J.-C., certains ?l?ments et pratiques peuvent ?tre attribu?s aux religions folkloriques pr?historiques de l'Empire du Milieu. Les adeptes v?n?rent le Tao, l'ordre naturel sous-jacent de l'Univers - l'expression active de Tao pour un individu est Te, la vertu int?rieure. Par ailleurs, les tao?stes accordent plus d'importance ? la vie qu'? la mort et croient qu'il est possible d'atteindre l'immortalit?, ? travers certaines pratiques spirituelles et l'alchimie. La fa?on de gouverner dans la soci?t? tao?ste ?tant importante, tous les personnages tao?stes obtiennent un bonus en intendance.;Der Taoismus ist eine polytheistische Religion mit Ursprung in China. Traditionell gesehen gegr?ndet von Laozi, dem Obersten der alten Meister des 4. Jahrhundert v. Chr., wobei einige Elemente und Praktiken auf pr?historische Volksreligionen der Mittleren K?nigreiche zur?ckzuf?hren sind. Die Anh?nger verehren Tao, die zugrundeliegende nat?rliche Ordnung des Universums. Der aktive Ausdruck von Tao f?r ein Individuum ist Te, die innere Tugend. Taoisten stellen auch das Leben ?ber den Tod und glauben, dass es m?glich ist, Unsterblichkeit durch verschiedene Methoden, einschlie?lich spiritueller Praktiken und Alchemie zu erreichen. Im Spiel bedeutet der starke Fokus auf gute Regierungsf?hrung innerhalb der taoistischen Gesellschaft, dass alle taoistischen Charaktere einen Bonus auf Verwaltung erhalten.;;El tao?smo es una religi?n polite?sta originaria de China. Si bien tradicionalmente se considera fundada por Lao-Tse, el viejo maestro del siglo IV A.C., algunos elementos se pueden retrotraer a las religiones populares prehist?ricas el Reino Central. Sus seguidores veneran el Tao, el orden subyacente natural del universo. La expresi?n activa del Tao en un individuo es el Te, la virtud interior. Los tao?stas tambi?n valoran la vida sobre la muerte y creen que es posible alcanzar la inmortalidad, mediante varios m?todos, incluyendo ejercicios espirituales y alquimia. En el juego, la gran atenci?n al buen gobierno de la sociedad tao?sta significa que todos los personajes tao?stas consiguen una bonificaci?n en administraci?n.;;;;;;;;;x
taoist_FEATURES;?Y*?! Can NOT declare Holy Wars;?Y*?! Ne peut pas d?clarer de guerre sainte;?Y*?! Kann KEINE Heiligen Kriege erkl?ren;;?Y*?! NO puede declarar guerras santas;;;;;;;;;x
baltic_pagan;Romuva;romuvienne;Romuvaisch;;Romuvita;;;;;;;;;x
baltic_pagan_DESC;Baltic paganism is polytheistic, with a pantheon of gods led by Dievs, god of the sky. Other main gods include Perkunas, god of thunder and lightning, very similar to the Germanic god Thor and the Slavic Perun. Other important deities include Saule, goddess of the sun and fertility, Daugava and Meness.;Le paganisme baltique est polyth?iste. Dievs, dieu du ciel, domine le panth?on des dieux. Un autre des principaux dieux est Perkunas, dieu du tonnerre et de l'?clair, tr?s similaire au dieu germanique Thor ou au dieu slave P?roun. D'autres d?it?s importantes sont Saule, d?esse du soleil et de la fertilit?, Daugava et Meness.;Das baltische Heidentum ist politheistisch, mit einem Pantheon von Dievs, G?ttern des Himmels. Andere Hauptg?tter sind Perkunas, Gott des Donners und der Blitze, ?hnlich dem germanischen Gott Thor und dem slawischen Gott Perun. Weitere wichtige G?tter umfassen Saule, G?ttin der Sonne und Fruchtbarkeit, Daugava und Meness.;;El paganismo B?ltico es polite?sta, con un pante?n de dioses encabezados por Dievs, dios del cielo. Otros dioses importantes son Perkunas, dios del trueno y del rel?mpago, muy similar al dios germ?nico Thor y al eslavo Per?n. Otras deidades importantes son Saule, diosa del sol y la fertilidad, Daugava y Meness.;;;;;;;;;x
baltic_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
baltic_pagan_reformed;Romuva;romuvienne;Romuvaisch;;Romuvano;;;;;;;;;x
baltic_pagan_reformed_DESC;Baltic paganism is polytheistic, with a pantheon of gods led by Dievas, god of the sky. Other main gods include Perkunas, god of thunder and lightning, very similar to the Germanic god Thor and the Slavic Perun. The reformed Baltic faith has a Holy Book with a creation myth, chapters on the gods and a book of prophesies. The church also has a standardized liturgy and a formal church hierarchy.;Le paganisme baltique est polyth?iste. Dievas, dieu du ciel, domine le panth?on des dieux. Un autre des principaux dieux est Perkunas, dieu du tonnerre et de l'?clair, tr?s similaire au dieu germanique Thor ou au dieu slave P?roun. La foi balte r?form?e a un livre sacr? avec un mythe de la cr?ation, des chapitres sur les dieux et un livre de proph?ties. Le clerg? a ?galement une liturgie standardis?e et une hi?rarchie religieuse officielle.;Das baltische Heidentum ist politheistisch, mit einem Pantheon von Dievas, G?ttern des Himmels. Andere Hauptg?tter sind Perkunas, Gott des Donners und der Blitze, ?hnlich dem germanischen Gott Thor und dem slawischen Gott Perun. Der reformierte baltische Glaube hat ein heiliges Buch mit dem Sch?pfungsmythos, Kapiteln ?ber die G?tter und ein Buch der Prophezeiungen. Die Kirche hat eine standardisierte Liturgie und formelle Kirchenhirarchie.;;El paganismo b?ltico es polite?sta, con un pante?n de dioses dirigido por Dievas, dios del cielo. Otros dioses principales incluyen a Perkunas, dios del trueno y del rel?mpago, muy similar al dios germ?nico Thor y al Per?n eslavo. La fe reformada b?ltica tiene un libro sagrado con un mito de la creaci?n, cap?tulos sobre los dioses y un libro de profec?as. La iglesia tambi?n tiene una liturgia estandarizada y una jerarqu?a eclesi?stica formal.;;;;;;;;;x
aztec_pagan;Aztec;azt?que;Aztekisch;;Aztec;;;;;;;;;x
aztec_pagan_DESC;The Aztec religion features a creation myth centered on sacrifice - even gods were sacrificed to keep the sun moving. This is reflected in the many festivals and rituals of the religion, which feature human sacrifice on a massive scale. The chief gods are Huitzilopochtli, god of war and human sacrifice, Tlaloc, god of thunder and rain, Xiuhtecuhtli, god of fire, Xipe Totec, 'our Lord the Flayed One' and Quetzalcoatl, god of wisdom.;La religion azt?que se caract?rise par un mythe de la cr?ation fond? sur le sacrifice. Des dieux eux-m?mes furent sacrifi?s pour perp?tuer le mouvement solaire. D'o? les fr?quents f?tes et rituels religieux, pendant lesquels des sacrifices humains se font en grand nombre. Les dieux dominants sont Huitzilopochtli, dieu de la guerre et du sacrifice humain, Tlaloc, dieu du tonnerre et de la pluie, Xiuhtecuhtli, dieu du feu, Xipe Totec, 'notre seigneur l'?corch?', et Quetzalcoatl, dieu de la sagesse.;Die aztekische Religion besitzt ein Sch?pfungsmythos, der sich um Opferungen dreht - selbst G?tter wurden geopfert, um die Sonne weiterzubewegen. Dies spiegelt sich in vielen Festen und Ritualen der Religion wider, bei denen gro?angelegte Menschenopfer vorkommen. Die Hauptg?tter sind Huitzilopochtli, Gott des Krieges und Menschenopfers, Tlaloc, Gott des Donners und Regens, Xiuhtecuhtli, Gott des Feuers, Xipe Totec, "Unser Herr, der Geschundene", und Quetzalcoatl, Gott der Weisheit.;;La religi?n Azteca cuenta con un mito de la creaci?n centrada en el sacrificio - incluso los dioses se sacrificaron para mantener al sol en movimiento. Esto se refleja en las numerosas fiestas y rituales de la religi?n, que cuentan con el sacrificio humano a gran escala. Los principales dioses son Huitzilopochtli, dios de la guerra y el sacrificio humano, Tlaloc, dios del trueno y la lluvia, Xiuhtecuhtli, dios del fuego, Xipe Totec, Nuestro Se?or el Desollado" y Quetzalc?atl, dios de la sabidur?a.;;;;;;;;x
aztec_pagan_reformed;Aztec;azt?que;Aztekisch;;Azteca;;;;;;;;;x
aztec_pagan_reformed_DESC;The Aztec religion features a creation myth centered on sacrifice - even gods were sacrificed to keep the sun moving. This is reflected in the many festivals and rituals of the religion, which feature human sacrifice on a massive scale. The reformed Aztec religion has a proper Holy Book, a standardized liturgy and a formal church hierarchy led by a flock of dedicated hierophants.;La religion azt?que se caract?rise par un mythe de la cr?ation fond? sur le sacrifice. Des dieux eux-m?mes furent sacrifi?s pour perp?tuer le mouvement solaire. D'o? les fr?quents f?tes et rituels religieux, pendant lesquels des sacrifices humains se font en grand nombre. La religion azt?que r?form?e a un livre saint propre, une liturgie standardis?e et une hi?rarchie religieuse officielle dirig?e par un groupe d'hi?rophantes d?vou?s.;Die aztekische Religion besitzt ein Sch?pfungsmythos, der sich um Opferungen dreht - selbst G?tter wurden geopfert, um die Sonne weiterzubewegen. Dies spiegelt sich in vielen Festen und Ritualen der Religion wider, bei denen gro?angelegte Menschenopfer vorkommen. Die reformierte aztekische Religion hat ein richtiges heiliges Buch, eine standardisierte Liturgie und eine formelle Kirchenhirarchie, die von einer Herde engagierter Hierophanten angef?hrt wird.;;La religi?n azteca presenta un mito de la creaci?n centrado en el sacrificio -hasta los dioses fueron sacrificados para mantener el sol en movimiento. Esto se refleja en los muchos festivales y rituales de la religi?n, que presentan sacrificios humanos a escala masiva. La religi?n azteca reformada tiene un libro sagrado propio, una liturgia estandarizada y una jerarqu?a eclesi?stica formal dirigida por un grupo de sacerdotes dedicados.;;;;;;;;;x
finnish_pagan;Suomenusko;suomenusko;Suomenuskisch;;Suomenusko;;;;;;;;;x
finnish_pagan_DESC;Finnic paganism is diverse, varying a lot between tribes and regions. It is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth.;Le paganisme finnois varie beaucoup selon la tribu ou la r?gion. Il est empreint de chamanisme et d'animisme et on y v?n?re de multiples dieux, dont Ukko (aussi appel? Perkele), Kuu et, dans l'est, Mastor-Ava, d?esse de la terre.;Das Finnisches Heidentum ist vielf?ltig, mit gro?en Unterschieden zwischen St?mmen und Regionen. Es ist schamanisch und animistisch und bezieht sich auf eine Vielzahl von G?ttern, einschlie?lich Ukko/Perkele, Kuu und im Osten Mastor-Ava, G?ttin der Erde.;;El paganismo Finland?s es diverso, variando mucho entre las tribus y las regiones. Es cham?nico y animista, reverencia a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra.;;;;;;;;;x
finnish_pagan_FEATURES;?Y*?! Inferior at conversion\n?Y*?! Rulers cannot declare Holy Wars;?Y*?! Inf?rieure en conversion\n?Y*?! Les seigneurs ne peuvent pas d?clarer de guerres saintes;?Y*?! Schwache Konvertierung\n?Y*?! Herrscher k?nnen keine Heiligen Kriege erkl?ren;;?Y*?! Inferior en la conversaci?n\n?Y*?! Los soberanos no pueden declarar Guerras Santas;;;;;;;;;x
finnish_pagan_reformed;Suomenusko;suomenusko;Suomenuskowisch;;Suomenusco;;;;;;;;;x
finnish_pagan_reformed_DESC;Finnic paganism is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth. The reformed Finnish faith has a Holy Book with a creation myth, chapters on the gods and a book of spells and mysteries.;Le paganisme finnois est empreint de chamanisme et d'animisme et on y v?n?re de multiples dieux, dont Ukko (aussi appel? Perkele), Kuu et, dans l'est, Mastor-Ava, d?esse de la terre. La foi finnoise r?form?e a un livre sacr? avec un mythe de la cr?ation, des chapitres sur les dieux et un livre de sorts et de myst?res.;Das finnische Heidentum ist schamanistisch und animistisch und verehrt eine Vielzahl von G?ttern, einschlie?lich Ukko/Perkele, Kuu und im Osten auch Mastor-Ava, die G?ttin der Erde. Der reformierte finnische Glaube hat ein heiliges Buch mit der Sch?pfungsmythologie, Kapiteln ?ber G?tter und ein Buch mit Zaubern und Mysterien.;;El paganismo finland?s es cham?nico y animista, adorando a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra. La fe finlandesa reformada tiene un libro sagrado con un mito de la creaci?n, cap?tulos sobre los dioses y un libro de hechizos y misterios.;;;;;;;;;x
slavic_pagan;Slavic;slave;Slawisch;;Eslavo;;;;;;;;;x
slavic_pagan_DESC;Slavic heathenry is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. In addition, many tribes revere local gods.;Le paganisme slave est polyth?iste, le dieu dominant ?tant P?roun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres d?it?s importantes sont V?l?s, dieu des Enfers, Svarog, Yarilo et Svantevit. De plus, plusieurs tribus v?n?rent des dieux locaux.;Das Slawisches Heidentum ist politheistisch, der Hauptgott Perun, Gott des Donners und der Blitze, ?hnelt dem germanischen Gott Thor. Andere wichtige G?tter sind Veles, Gott der Unterwelt, Svarog, Jarilo und Svantevit. Zus?tzlich verehren viele St?mme lokale G?tter.;;El paganismo Eslavo es polite?sta, el dios principal es Per?n, dios del trueno y el rel?mpago, muy similar al dios germ?nico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. Adem?s, muchas tribus veneran a dioses locales.;;;;;;;;;x
