########################################
### A World Like Any Other Provinces ###
########################################
PROV1102;Itamaraju;Itamaraju;Itamaraju;Itamaraju;;;;;;;;;x
PROV1103;Alcobaça;Alcobaça;Alcobaça;Alcobaça;;;;;;;;;x
PROV1104;Cabrália;Cabrália;Cabrália;Cabrália;;;;;;;;;x
PROV1105;Eunápolis;Eunápolis;Eunápolis;Eunápolis;;;;;;;;;x
PROV1106;Una;Una;Una;Una;;;;;;;;;x
PROV1107;Camacã;Camacã;Camacã;Camacã;;;;;;;;;x
PROV1108;Coaraci;Coaraci;Coaraci;Coaraci;;;;;;;;;x
PROV1109;Itabuna;Itabuna;Itabuna;Itabuna;;;;;;;;;x
PROV1110;Ilhéus;Ilhéus;Ilhéus;Ilhéus;;;;;;;;;x
PROV1111;Ipiaú;Ipiaú;Ipiaú;Ipiaú;;;;;;;;;x
PROV1112;Gandu;Gandu;Gandu;Gandu;;;;;;;;;x
PROV1113;Camamu;Camamu;Camamu;Camamu;;;;;;;;;x
PROV1114;Valença;Valença;Valença;Valença;;;;;;;;;x
PROV1115;Muritiba;Muritiba;Muritiba;Muritiba;;;;;;;;;x
PROV1116;Cachoeira;Cachoeira;Cachoeira;Cachoeira;;;;;;;;;x
PROV1117;Itaparica;Itaparica;Itaparica;Itaparica;;;;;;;;;x
PROV1118;Bahia;Bahia;Bahia;Bahia;;;;;;;;;x
PROV1119;Camaçari;Camaçari;Camaçari;Camaçari;;;;;;;;;x
PROV1120;Catu;Catu;Catu;Catu;;;;;;;;;x
PROV1121;Esplanada;Esplanada;Esplanada;Esplanada;;;;;;;;;x
PROV1122;Alagoinhas;Alagoinhas;Alagoinhas;Alagoinhas;;;;;;;;;x
PROV1123;Pombal;Pombal;Pombal;Pombal;;;;;;;;;x
PROV1124;Serrinha;Serrinha;Serrinha;Serrinha;;;;;;;;;x
PROV1125;Santaluz;Santaluz;Santaluz;Santaluz;;;;;;;;;x
PROV1126;Canudos;Canudos;Canudos;Canudos;;;;;;;;;x
PROV1127;Jeremoabo;Jeremoabo;Jeremoabo;Jeremoabo;;;;;;;;;x
PROV1128;Paulo Afonso;Paulo Afonso;Paulo Afonso;Paulo Afonso;;;;;;;;;x
PROV1129;Chorrochó;Chorrochó;Chorrochó;Chorrochó;;;;;;;;;x
PROV1130;Curaçá;Curaçá;Curaçá;Curaçá;;;;;;;;;x
PROV1131;Juazeiro;Juazeiro;Juazeiro;Juazeiro;;;;;;;;;x
PROV1132;Sento Sé;Sento Sé;Sento Sé;Sento Sé;;;;;;;;;x
PROV1133;Campo Formoso;Campo Formoso;Campo Formoso;Campo Formoso;;;;;;;;;x
PROV1134;Bonfim;Bonfim;Bonfim;Bonfim;;;;;;;;;x
PROV1135;Jacobina;Jacobina;Jacobina;Jacobina;;;;;;;;;x
PROV1136;Chapéu;Chapéu;Chapéu;Chapéu;;;;;;;;;x
PROV1137;Ibipiara;Ibipiara;Ibipiara;Ibipiara;;;;;;;;;x
PROV1138;Irecê;Irecê;Irecê;Irecê;;;;;;;;;x
PROV1139;Piritiba;Piritiba;Piritiba;Piritiba;;;;;;;;;x
PROV1140;Itaberaba;Itaberaba;Itaberaba;Itaberaba;;;;;;;;;x
PROV1141;Ipirá;Ipirá;Ipirá;Ipirá;;;;;;;;;x
PROV1142;Feira;Feira;Feira;Feira;;;;;;;;;x
PROV1143;Jaguaquara;Jaguaquara;Jaguaquara;Jaguaquara;;;;;;;;;x
PROV1144;Maracás;Maracás;Maracás;Maracás;;;;;;;;;x
PROV1145;Jequié;Jequié;Jequié;Jequié;;;;;;;;;x
PROV1146;Poções;Poções;Poções;Poções;;;;;;;;;x
PROV1147;Conquista;Conquista;Conquista;Conquista;;;;;;;;;x
PROV1148;Itapetinga;Itapetinga;Itapetinga;Itapetinga;;;;;;;;;x
PROV1149;Encruzilhada;Encruzilhada;Encruzilhada;Encruzilhada;;;;;;;;;x
PROV1150;Condeúba;Condeúba;Condeúba;Condeúba;;;;;;;;;x
PROV1151;Brumado;Brumado;Brumado;Brumado;;;;;;;;;x
PROV1152;Urandi;Urandi;Urandi;Urandi;;;;;;;;;x
PROV1153;Caetité;Caetité;Caetité;Caetité;;;;;;;;;x
PROV1154;Malhada;Malhada;Malhada;Malhada;;;;;;;;;x
PROV1155;Paratinga;Paratinga;Paratinga;Paratinga;;;;;;;;;x
PROV1156;Boquira;Boquira;Boquira;Boquira;;;;;;;;;x
PROV1157;Seabra;Seabra;Seabra;Seabra;;;;;;;;;x
PROV1158;Jussiape;Jussiape;Jussiape;Jussiape;;;;;;;;;x
PROV1159;Carinhanha;Carinhanha;Carinhanha;Carinhanha;;;;;;;;;x
PROV1160;Correntina;Correntina;Correntina;Correntina;;;;;;;;;x
PROV1161;Serra do Ramalho;Serra do Ramalho;Serra do Ramalho;Serra do Ramalho;;;;;;;;;x
PROV1162;Muquém;Muquém;Muquém;Muquém;;;;;;;;;x
PROV1163;Barreiras;Barreiras;Barreiras;Barreiras;;;;;;;;;x
PROV1164;Magalhães;Magalhães;Magalhães;Magalhães;;;;;;;;;x
PROV1165;Neves;Neves;Neves;Neves;;;;;;;;;x
PROV1166;Cotegipe;Cotegipe;Cotegipe;Cotegipe;;;;;;;;;x
PROV1167;Barra;Barra;Barra;Barra;;;;;;;;;x
PROV1168;Pilão Arcado;Pilão Arcado;Pilão Arcado;Pilão Arcado;;;;;;;;;x
PROV1169;Xique-Xique;Xique-Xique;Xique-Xique;Xique-Xique;;;;;;;;;x
PROV1170;Casa Nova;Casa Nova;Casa Nova;Casa Nova;;;;;;;;;x
PROV1171;Lençóis;Lençóis;Lençóis;Lençóis;;;;;;;;;x
PROV1172;Coribe;Coribe;Coribe;Coribe;;;;;;;;;x
PROV1173;Aracaju;Aracaju;Aracaju;Aracaju;;;;;;;;;x
PROV1174;Estância;Estância;Estância;Estância;;;;;;;;;x
PROV1175;Boquim;Boquim;Boquim;Boquim;;;;;;;;;x
PROV1176;Lagarto;Lagarto;Lagarto;Lagarto;;;;;;;;;x
PROV1177;Carira;Carira;Carira;Carira;;;;;;;;;x
PROV1178;Itabaiana;Itabaiana;Itabaiana;Itabaiana;;;;;;;;;x
PROV1179;Siriri;Siriri;Siriri;Siriri;;;;;;;;;x
PROV1180;Maruim;Maruim;Maruim;Maruim;;;;;;;;;x
PROV1181;Japaratuba;Japaratuba;Japaratuba;Japaratuba;;;;;;;;;x
PROV1182;As Senhoras;As Senhoras;As Senhoras;As Senhoras;;;;;;;;;x
PROV1183;Porto da Folha;Porto da Folha;Porto da Folha;Porto da Folha;;;;;;;;;x
PROV1184;Propriá;Propriá;Propriá;Propriá;;;;;;;;;x
PROV1186;Penedo;Penedo;Penedo;Penedo;;;;;;;;;x
PROV1187;Traipu;Traipu;Traipu;Traipu;;;;;;;;;x
PROV1188;Arapiraca;Arapiraca;Arapiraca;Arapiraca;;;;;;;;;x
PROV1189;Coruripe;Coruripe;Coruripe;Coruripe;;;;;;;;;x
PROV1190;Maceió;Maceió;Maceió;Maceió;;;;;;;;;x
PROV1191;Canaragibe;Canaragibe;Canaragibe;Canaragibe;;;;;;;;;x
PROV1192;Maragogi;Maragogi;Maragogi;Maragogi;;;;;;;;;x
PROV1193;Novo Lino;Novo Lino;Novo Lino;Novo Lino;;;;;;;;;x
PROV1194;Santana do Mundaú;Santana do Mundaú;Santana do Mundaú;Santana do Mundaú;;;;;;;;;x
PROV1195;Murici;Murici;Murici;Murici;;;;;;;;;x
PROV1196;Palmeira dos Índios;Palmeira dos Índios;Palmeira dos Índios;Palmeira dos Índios;;;;;;;;;x
PROV1197;Santana de Ipanema;Santana de Ipanema;Santana de Ipanema;Santana de Ipanema;;;;;;;;;x
PROV1198;Mata Grande;Mata Grande;Mata Grande;Mata Grande;;;;;;;;;x
PROV1199;Gouveia;Gouveia;Gouveia;Gouveia;;;;;;;;;x
PROV1200;Tapera;Tapera;Tapera;Tapera;;;;;;;;;x
PROV1201;Batalha;Bataille;Batalha;Batalla;;;;;;;;;x
PROV1202;Afrânio;Afrânio;Afrânio;Afrânio;;;;;;;;;x
PROV1203;Ouricuri;Ouricuri;Ouricuri;Ouricuri;;;;;;;;;x
PROV1204;Petrolina;Petrolina;Petrolina;Petrolina;;;;;;;;;x
PROV1205;Orocó;Orocó;Orocó;Orocó;;;;;;;;;x
PROV1206;Parnamirim;Parnamirim;Parnamirim;Parnamirim;;;;;;;;;x
PROV1207;Salgueiro;Salgueiro;Salgueiro;Salgueiro;;;;;;;;;x
PROV1208;Petrolândia;Petrolândia;Petrolândia;Petrolândia;;;;;;;;;x
PROV1209;Serra Talhada;Serra Talhada;Serra Talhada;Serra Talhada;;;;;;;;;x
PROV1210;Ingazeira;Ingazeira;Ingazeira;Ingazeira;;;;;;;;;x
PROV1211;Arcoverde;Arcoverde;Arcoverde;Arcoverde;;;;;;;;;x
PROV1212;Inajá;Inajá;Inajá;Inajá;;;;;;;;;x
PROV1213;Venturosa;Venturosa;Venturosa;Venturosa;;;;;;;;;x
PROV1214;Garanhuns;Garanhuns;Garanhuns;Garanhuns;;;;;;;;;x
PROV1215;Lajedo;Lajedo;Lajedo;Lajedo;;;;;;;;;x
PROV1216;Caruaru;Caruaru;Caruaru;Caruaru;;;;;;;;;x
PROV1217;Surubim;Surubim;Surubim;Surubim;;;;;;;;;x
PROV1218;Carpina;Carpina;Carpina;Carpina;;;;;;;;;x
PROV1219;Timbaúba;Timbaúba;Timbaúba;Timbaúba;;;;;;;;;x
PROV1220;Goiana;Goiana;Goiana;Goiana;;;;;;;;;x
PROV1221;Itamaracá;Itamaracá;Itamaracá;Itamaracá;;;;;;;;;x
PROV1222;Paudalho;Paudalho;Paudalho;Paudalho;;;;;;;;;x
PROV1223;Gravatá;Gravatá;Gravatá;Gravatá;;;;;;;;;x
PROV1224;Escada;Escada;Escada;Escada;;;;;;;;;x
PROV1225;Palmares;Palmares;Palmares;Palmares;;;;;;;;;x
PROV1226;Tamandaré;Tamandaré;Tamandaré;Tamandaré;;;;;;;;;x
PROV1227;Ipojuca;Ipojuca;Ipojuca;Ipojuca;;;;;;;;;x
PROV1228;Recife;Recife;Recife;Recife;;;;;;;;;x
PROV1229;Agrestina;Agrestina;Agrestina;Agrestina;;;;;;;;;x
PROV1230;Antão;Antão;Antão;Antão;;;;;;;;;x
PROV1231;Granito;Granito;Granito;Granito;;;;;;;;;x
PROV1232;Cabrobó;Cabrobó;Cabrobó;Cabrobó;;;;;;;;;x
PROV1233;Itacuruba;Itacuruba;Itacuruba;Itacuruba;;;;;;;;;x
PROV1234;Pessoa;Pessoa;Pessoa;Pessoa;;;;;;;;;x
PROV1235;Alhandra;Alhandra;Alhandra;Alhandra;;;;;;;;;x
PROV1236;Bayeux;Bayeux;Bayeux;Bayeux;;;;;;;;;x
PROV1237;Mamanguape;Mamanguape;Mamanguape;Mamanguape;;;;;;;;;x
PROV1238;Sapé;Sapé;Sapé;Sapé;;;;;;;;;x
PROV1239;Jacaraú;Jacaraú;Jacaraú;Jacaraú;;;;;;;;;x
PROV1240;Guarabira;Guarabira;Guarabira;Guarabira;;;;;;;;;x
PROV1241;Araruna;Araruna;Araruna;Araruna;;;;;;;;;x
PROV1242;Alagoas;Alagoas;Alagoas;Alagoas;;;;;;;;;x
PROV1243;Itabaiana;Itabaiana;Itabaiana;Itabaiana;;;;;;;;;x
PROV1244;Campina Grande;Campina Grande;Campina Grande;Campina Grande;;;;;;;;;x
PROV1245;Umbuzeiro;Umbuzeiro;Umbuzeiro;Umbuzeiro;;;;;;;;;x
PROV1246;Cariri;Cariri;Cariri;Cariri;;;;;;;;;x
PROV1247;Monteiro;Monteiro;Monteiro;Monteiro;;;;;;;;;x
PROV1248;Sumé;Sumé;Sumé;Sumé;;;;;;;;;x
PROV1249;Cuité;Cuité;Cuité;Cuité;;;;;;;;;x
PROV1250;Picuí;Picuí;Picuí;Picuí;;;;;;;;;x
PROV1251;Santa Luzia;Santa Luzia;Santa Luzia;Santa Luzia;;;;;;;;;x
PROV1252;Taperoá;Taperoá;Taperoá;Taperoá;;;;;;;;;x
PROV1253;Patos;Patos;Patos;Patos;;;;;;;;;x
PROV1254;Teixeira;Teixeira;Teixeira;Teixeira;;;;;;;;;x
PROV1255;Itaporanga;Itaporanga;Itaporanga;Itaporanga;;;;;;;;;x
PROV1256;Piancó;Piancó;Piancó;Piancó;;;;;;;;;x
PROV1257;Coremas;Coremas;Coremas;Coremas;;;;;;;;;x
PROV1258;Cajazeiras;Cajazeiras;Cajazeiras;Cajazeiras;;;;;;;;;x
PROV1259;Sousa;Sousa;Sousa;Sousa;;;;;;;;;x
PROV1260;Pombal;Pombal;Pombal;Pombal;;;;;;;;;x
PROV1261;Catolé do Rocha;Catolé do Rocha;Catolé do Rocha;Catolé do Rocha;;;;;;;;;x
PROV1262;Brejo da Cruz;Brejo da Cruz;Brejo da Cruz;Brejo da Cruz;;;;;;;;;x
PROV1263;Canguaretama;Canguaretama;Canguaretama;Canguaretama;;;;;;;;;x
PROV1264;Natal;Natal;Natal;Natal;;;;;;;;;x
PROV1265;Lagoas;Lagoas;Lagoas;Lagoas;;;;;;;;;x
PROV1266;Macaíba;Macaíba;Macaíba;Macaíba;;;;;;;;;x
PROV1267;Ceará-Mirim;Ceará-Mirim;Ceará-Mirim;Ceará-Mirim;;;;;;;;;x
PROV1268;Touros;Touros;Touros;Touros;;;;;;;;;x
PROV1269;Câmara;Câmara;Câmara;Câmara;;;;;;;;;x
PROV1270;Angicos;Angicos;Angicos;Angicos;;;;;;;;;x
PROV1271;Tangará;Tangará;Tangará;Tangará;;;;;;;;;x
PROV1272;Currais Novos;Currais Novos;Currais Novos;Currais Novos;;;;;;;;;x
PROV1273;Seridó;Seridó;Seridó;Seridó;;;;;;;;;x
PROV1274;Caicó;Caicó;Caicó;Caicó;;;;;;;;;x
PROV1275;Jucurutu;Jucurutu;Jucurutu;Jucurutu;;;;;;;;;x
PROV1276;Santana do Matos;Santana do Matos;Santana do Matos;Santana do Matos;;;;;;;;;x
PROV1277;Upanema;Upanema;Upanema;Upanema;;;;;;;;;x
PROV1278;Campo Grande;Campo Grande;Campo Grande;Campo Grande;;;;;;;;;x
PROV1279;Umarizal;Umarizal;Umarizal;Umarizal;;;;;;;;;x
PROV1280;Vieira;Vieira;Vieira;Vieira;;;;;;;;;x
PROV1281;São Miguel;São Miguel;São Miguel;São Miguel;;;;;;;;;x
PROV1282;Pau dos Ferros;Pau dos Ferros;Pau dos Ferros;Pau dos Ferros;;;;;;;;;x
PROV1283;Caraúbas;Caraúbas;Caraúbas;Caraúbas;;;;;;;;;x
PROV1284;Mossoró;Mossoró;Mossoró;Mossoró;;;;;;;;;x
PROV1285;Assú;Assú;Assú;Assú;;;;;;;;;x
PROV1286;Mangue;Mangue;Mangue;Mangue;;;;;;;;;x
PROV1287;Macau;Macau;Macau;Macau;;;;;;;;;x
PROV1288;Southern Lagoonal Coast;Littoral lagunaire;Lagunen Küste;Litoral Lagunar Meridional;;;;;;;;;x
PROV1289;Southern Patos Lagoon;Lagune des Patos méridionale;Südliche Lagoa dos Patos;Laguna de los Patos Meridional;;;;;;;;;x
PROV1290;Northern Patos Lagoon;Lagune des Patos septentrionale;Nördliche Lagoa dos Patos;Laguna de los Patos Septentrional;;;;;;;;;x
PROV1291;São Gregório Channel;Canal São Gregório;São-Gregório-Kanal;Canal São Gregório;;;;;;;;;x
PROV1292;Merín Lake;Lac Merín;Merín-See;Lago Merín;;;;;;;;;x
PROV1293;Guaíba River;Rivière Guaíba;Guaíba-Fluss;Río Guaíba;;;;;;;;;x
PROV1294;Northern Lagoonal Coast;Littoral lagunaire septentrional;Nördliche Lagunenküste;Litoral Lagunar Septentrional;;;;;;;;;x
PROV1295;Catarinense Coast;Côte catarinense;Catarinense-Küste;Costa Catarinense;;;;;;;;;x
PROV1296;Strait of Florianópolis;Détroit de Florianópolis;Straße von Florianópolis;Estrecho de Florianópolis;;;;;;;;;x
PROV1297;Paulista Coast;Côte paulista;Paulista-Küste;Costa Paulista;;;;;;;;;x
PROV1298;Southern Fluminense Coast;Côte fluminense méridionale;Südliche Fluminense-Küste;Costa Fluminense Sur;;;;;;;;;x
PROV1299;Bay of Ilha Grande;Baie d'Ilha Grande;Bucht von Ilha Grande;Bahía de Ilha Grande;;;;;;;;;x
PROV1300;Bay of Guanabara;Baie de Guanabara;Bucht von Guanabara;Bahía de Guanabara;;;;;;;;;x
PROV1301;Northern Fluminense Coast;Côte fluminense septentrionale;Nördliche Fluminense-Küste;Costa Fluminense Norte;;;;;;;;;x
PROV1302;Paraíba do Sul River 1;Rivière Paraíba do Sul 1;Paraíba-do-Sul-Fluss 1;Río Paraíba do Sul 1;;;;;;;;;x
PROV1303;Paraíba do Sul River 2;Rivière Paraíba do Sul 2;Paraíba-do-Sul-Fluss 2;Río Paraíba do Sul 2;;;;;;;;;x
PROV1304;Paraíba do Sul River 3;Rivière Paraíba do Sul 3;Paraíba-do-Sul-Fluss 3;Río Paraíba do Sul 3;;;;;;;;;x
PROV1305;Coast of Espírito Santo;Côte de l'Espírito Santo;Küste von Espírito Santo;Costa de Espírito Santo;;;;;;;;;x
PROV1306;Coast of Ilhéus;Côte d'Ilhéus;Küste von Ilhéus;Costa de Ilhéus;;;;;;;;;x
PROV1307;Bahian Coast;Côte bahianaise;Bahianische Küste;Costa Baiana;;;;;;;;;x
PROV1308;São Francisco River Delta;Delta du São Francisco;São-Francisco-Delta;Delta del Río São Francisco;;;;;;;;;x
PROV1309;São Francisco River 1;Fleuve São Francisco 1;São-Francisco-Fluss 1;Río São Francisco 1;;;;;;;;;x
PROV1310;São Francisco River 2;Fleuve São Francisco 2;São-Francisco-Fluss 2;Río São Francisco 2;;;;;;;;;x
PROV1311;São Francisco River 3;Fleuve São Francisco 3;São-Francisco-Fluss 3;Río São Francisco 3;;;;;;;;;x
PROV1312;São Francisco River 4;Fleuve São Francisco 4;São-Francisco-Fluss 4;Río São Francisco 4;;;;;;;;;x
PROV1313;Eastern Sobradinho Lake;Lac de Sobradinho oriental;Östlicher Sobradinho-See;Lago de Sobradinho Oriental;;;;;;;;;x
PROV1314;Western Sobradinho Lake;Lac de Sobradinho occidental;Westlicher Sobradinho-See;Lago de Sobradinho Occidental;;;;;;;;;x
PROV1315;São Francisco River 5;Fleuve São Francisco 5;São-Francisco-Fluss 5;Río São Francisco 5;;;;;;;;;x
PROV1316;São Francisco River 6;Fleuve São Francisco 6;São-Francisco-Fluss 6;Río São Francisco 6;;;;;;;;;x
PROV1317;São Francisco River 7;Fleuve São Francisco 7;São-Francisco-Fluss 7;Río São Francisco 7;;;;;;;;;x
PROV1318;São Francisco River 8;Fleuve São Francisco 8;São-Francisco-Fluss 8;Río São Francisco 8;;;;;;;;;x
PROV1319;Pernambucan Coast;Côte pernamboucaine;Pernambucanische Küste;Costa Pernambucana;;;;;;;;;x
PROV1320;Eastern Portugaria Coast;Côte orientale de Portugaria;Östliche Portugaria-Küste;Costa Oriental de Portugaria;;;;;;;;;x
PROV1321;Portugaria Coast;Côte de Portugaria;Portugaria-Küste;Costa de Portugaria;;;;;;;;;x
PROV1322;Coast of Remédios;Côte de Remédios;Küste von Remédios;Costa de Remédios;;;;;;;;;x
PROV1323;Brazilian Atlantic Sea;Mer Atlantique brésilienne;Brasilianisches Atlantikmeer;Mar Atlántico Brasileño;;;;;;;;;x
PROV1324;Aracati;Aracati;Aracati;Aracati;;;;;;;;;x
PROV1325;Russas;Russas;Russas;Russas;;;;;;;;;x
PROV1326;Limoeiro do Norte;Limoeiro do Norte;Limoeiro do Norte;Limoeiro do Norte;;;;;;;;;x
PROV1327;Morada Nova;Morada Nova;Morada Nova;Morada Nova;;;;;;;;;x
PROV1328;Jaguaribe;Jaguaribe;Jaguaribe;Jaguaribe;;;;;;;;;x
PROV1329;Pereiro;Pereiro;Pereiro;Pereiro;;;;;;;;;x
PROV1330;Iguatu;Iguatu;Iguatu;Iguatu;;;;;;;;;x
PROV1331;Várzea Alegre;Várzea Alegre;Várzea Alegre;Várzea Alegre;;;;;;;;;x
PROV1332;Mangabeira;Mangabeira;Mangabeira;Mangabeira;;;;;;;;;x
PROV1333;Barro;Barro;Barro;Barro;;;;;;;;;x
PROV1334;Brejo Santo;Brejo Santo;Brejo Santo;Brejo Santo;;;;;;;;;x
PROV1335;Crajubar;Crajubar;Crajubar;Crajubar;;;;;;;;;x
PROV1336;Nova Olinda;Nova Olinda;Nova Olinda;Nova Olinda;;;;;;;;;x
PROV1337;Caririaçu;Caririaçu;Caririaçu;Caririaçu;;;;;;;;;x
PROV1338;Araripe;Araripe;Araripe;Araripe;;;;;;;;;x
PROV1339;Aiuaba;Aiuaba;Aiuaba;Aiuaba;;;;;;;;;x
PROV1340;Pompéu;Pompéu;Pompéu;Pompéu;;;;;;;;;x
PROV1341;Crateús;Crateús;Crateús;Crateús;;;;;;;;;x
PROV1342;Tamboril;Tamboril;Tamboril;Tamboril;;;;;;;;;x
PROV1343;Guaraciaba do Norte;Guaraciaba do Norte;Guaraciaba do Norte;Guaraciaba do Norte;;;;;;;;;x
PROV1344;Ipu;Ipu;Ipu;Ipu;;;;;;;;;x
PROV1345;Viçosa do Ceará;Viçosa do Ceará;Viçosa do Ceará;Viçosa do Ceará;;;;;;;;;x
PROV1346;Camocim;Camocim;Camocim;Camocim;;;;;;;;;x
PROV1347;Coreaú;Coreaú;Coreaú;Coreaú;;;;;;;;;x
PROV1348;Sobral;Sobral;Sobral;Sobral;;;;;;;;;x
PROV1349;Acaraú;Acaraú;Acaraú;Acaraú;;;;;;;;;x
PROV1350;Itapipoca;Itapipoca;Itapipoca;Itapipoca;;;;;;;;;x
PROV1351;Miraíma;Miraíma;Miraíma;Miraíma;;;;;;;;;x
PROV1352;Santa Quitéria;Santa Quitéria;Santa Quitéria;Santa Quitéria;;;;;;;;;x
PROV1353;Quixeramobim;Quixeramobim;Quixeramobim;Quixeramobim;;;;;;;;;x
PROV1354;Quixadá;Quixadá;Quixadá;Quixadá;;;;;;;;;x
PROV1355;Canindé;Canindé;Canindé;Canindé;;;;;;;;;x
PROV1356;Tejuçuoca;Tejuçuoca;Tejuçuoca;Tejuçuoca;;;;;;;;;x
PROV1357;Uruburetama;Uruburetama;Uruburetama;Uruburetama;;;;;;;;;x
PROV1358;Paracuru;Paracuru;Paracuru;Paracuru;;;;;;;;;x
PROV1359;Caucaia;Caucaia;Caucaia;Caucaia;;;;;;;;;x
PROV1360;Fortaleza;Fortaleza;Fortaleza;Fortaleza;;;;;;;;;x
PROV1361;Pacajus;Pacajus;Pacajus;Pacajus;;;;;;;;;x
PROV1362;Chorozinho;Chorozinho;Chorozinho;Chorozinho;;;;;;;;;x
PROV1363;Baturité;Baturité;Baturité;Baturité;;;;;;;;;x
PROV1364;Cascavel;Cascavel;Cascavel;Cascavel;;;;;;;;;x
PROV1365;Tauá;Tauá;Tauá;Tauá;;;;;;;;;x
PROV1366;Mucambo;Mucambo;Mucambo;Mucambo;;;;;;;;;x
